               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.13888,             0.12368,            0.053282,            0.030746,            0.084764,            0.028192,           0.0076313,             0.12541,             0.20561,            0.049015,            0.070148,           0.0033169,           0.0033169
                   1,             0.12232,             0.14471,            0.041449,             0.46205,             0.14797,            0.069118,             0.02419,              0.1147,             0.21547,            0.041381,            0.040126,           0.0066283,           0.0066283
                   2,             0.11621,             0.15738,            0.037836,             0.58205,             0.16371,            0.093189,            0.036644,             0.11028,             0.22716,            0.040124,            0.010082,           0.0099177,           0.0099177
                   3,             0.11265,             0.15988,            0.036252,             0.43767,             0.18364,             0.11681,            0.047041,             0.10744,             0.22582,            0.038233,            0.009901,            0.009901,            0.009901
                   4,              0.1106,             0.16314,             0.03461,             0.44625,             0.17868,             0.12738,            0.054277,             0.10593,             0.22545,            0.037311,            0.009901,            0.009901,            0.009901
                   5,             0.10893,             0.16354,            0.033521,             0.47245,             0.19258,             0.14391,            0.060773,             0.10507,             0.22566,            0.036579,            0.009868,            0.009868,            0.009868
                   6,             0.10769,             0.16099,            0.032887,             0.49944,             0.19186,             0.15571,            0.068667,             0.10407,             0.22572,            0.036057,            0.009835,            0.009835,            0.009835
                   7,             0.10728,             0.16321,            0.032081,             0.41418,              0.2081,             0.17081,            0.076543,             0.10316,             0.22495,            0.035513,            0.009802,            0.009802,            0.009802
                   8,             0.10665,             0.16281,            0.031481,             0.52918,              0.2096,             0.18015,            0.081307,             0.10297,             0.22469,            0.035346,            0.009769,            0.009769,            0.009769
                   9,             0.10596,             0.16247,            0.031163,             0.42584,             0.21669,             0.18305,            0.083267,             0.10243,             0.22632,            0.034936,            0.009736,            0.009736,            0.009736
                  10,             0.10547,             0.16332,            0.030809,             0.41609,             0.22298,             0.19759,            0.090055,             0.10213,             0.22602,            0.034408,            0.009703,            0.009703,            0.009703
                  11,             0.10499,             0.16253,            0.030692,             0.38045,               0.223,              0.2008,            0.093612,             0.10171,             0.22492,            0.034708,             0.00967,             0.00967,             0.00967
                  12,             0.10475,             0.16168,            0.030314,             0.50574,             0.21379,             0.19932,            0.092022,             0.10181,             0.22442,            0.034051,            0.009637,            0.009637,            0.009637
                  13,             0.10436,             0.16118,            0.029991,             0.40885,             0.22807,             0.21113,            0.099981,             0.10114,             0.22455,            0.033863,            0.009604,            0.009604,            0.009604
                  14,             0.10425,             0.16079,            0.029694,             0.39748,             0.22627,             0.20943,            0.098884,             0.10132,             0.22523,            0.033963,            0.009571,            0.009571,            0.009571
                  15,             0.10427,             0.16207,            0.029732,              0.3469,              0.2408,             0.21826,             0.10454,             0.10072,               0.223,             0.03342,            0.009538,            0.009538,            0.009538
                  16,             0.10407,             0.16155,             0.02929,             0.30969,             0.24396,             0.21993,             0.10553,             0.10077,             0.22379,            0.033454,            0.009505,            0.009505,            0.009505
                  17,             0.10362,             0.16244,            0.029219,             0.32764,             0.24714,             0.22587,             0.10759,             0.10048,              0.2263,            0.033681,            0.009472,            0.009472,            0.009472
                  18,             0.10338,             0.16222,            0.029271,             0.33892,             0.26689,             0.23502,             0.11434,             0.10016,             0.22246,             0.03319,            0.009439,            0.009439,            0.009439
                  19,             0.10304,              0.1622,            0.028934,              0.3325,             0.25899,             0.23479,             0.11251,             0.10015,             0.22277,             0.03314,            0.009406,            0.009406,            0.009406
                  20,             0.10258,             0.15993,            0.028592,              0.3292,             0.26992,             0.23417,             0.11483,            0.099922,             0.22372,            0.032915,            0.009373,            0.009373,            0.009373
                  21,             0.10254,             0.15983,            0.028253,             0.33543,             0.26956,             0.24194,             0.11829,            0.099692,             0.22298,            0.033189,             0.00934,             0.00934,             0.00934
                  22,              0.1025,             0.15884,            0.028244,             0.34645,              0.2791,             0.24072,             0.11749,            0.099714,             0.22379,            0.032715,            0.009307,            0.009307,            0.009307
                  23,             0.10245,             0.16091,             0.02823,             0.35751,               0.273,             0.24516,             0.12014,             0.09967,              0.2236,              0.0331,            0.009274,            0.009274,            0.009274
                  24,             0.10212,             0.15898,            0.027945,             0.34323,             0.28257,             0.24751,              0.1215,            0.099482,             0.22228,            0.032792,            0.009241,            0.009241,            0.009241
                  25,             0.10221,             0.16004,            0.027966,             0.35628,             0.28287,             0.24919,             0.12411,            0.099291,             0.22302,            0.032666,            0.009208,            0.009208,            0.009208
                  26,             0.10185,             0.15905,            0.027879,             0.35705,             0.28812,             0.25331,             0.12426,            0.099182,             0.22235,            0.032515,            0.009175,            0.009175,            0.009175
                  27,             0.10173,             0.15985,            0.027618,             0.34564,              0.2831,              0.2508,             0.12191,            0.099223,              0.2238,            0.032829,            0.009142,            0.009142,            0.009142
                  28,              0.1018,              0.1601,            0.027597,             0.34699,             0.29722,             0.25835,             0.12831,            0.098946,             0.22262,            0.032134,            0.009109,            0.009109,            0.009109
                  29,             0.10128,             0.15894,             0.02741,             0.36082,             0.29211,             0.26046,             0.13004,            0.098896,             0.22275,            0.032343,            0.009076,            0.009076,            0.009076
                  30,             0.10172,             0.15882,              0.0274,             0.35911,             0.28924,             0.26118,             0.13101,            0.098965,             0.22288,            0.032303,            0.009043,            0.009043,            0.009043
                  31,              0.1016,             0.15926,            0.027086,             0.35965,              0.2921,              0.2695,             0.13418,            0.098678,             0.22256,            0.032173,             0.00901,             0.00901,             0.00901
                  32,             0.10134,             0.15848,            0.027275,             0.36903,             0.29175,             0.26451,             0.13112,            0.098844,             0.22407,            0.032096,            0.008977,            0.008977,            0.008977
                  33,              0.1013,               0.158,            0.027173,             0.35875,             0.29436,             0.26594,             0.13344,            0.098725,             0.22298,            0.032072,            0.008944,            0.008944,            0.008944
                  34,             0.10124,             0.15921,             0.02689,             0.36575,             0.29781,             0.27265,             0.13655,            0.098634,             0.22258,            0.032139,            0.008911,            0.008911,            0.008911
                  35,             0.10108,             0.15814,            0.026792,             0.38571,             0.29277,             0.27219,             0.13569,            0.098552,             0.22223,            0.032139,            0.008878,            0.008878,            0.008878
                  36,             0.10076,               0.159,            0.026812,             0.36893,             0.29964,             0.27085,              0.1368,            0.098423,             0.22216,            0.032279,            0.008845,            0.008845,            0.008845
                  37,             0.10081,             0.15768,            0.026558,             0.36722,             0.30039,             0.27297,              0.1373,            0.098242,             0.22262,            0.031975,            0.008812,            0.008812,            0.008812
                  38,             0.10066,             0.15759,            0.026492,             0.36612,             0.29739,             0.27409,             0.13788,            0.098292,              0.2222,            0.031717,            0.008779,            0.008779,            0.008779
                  39,             0.10077,             0.15869,            0.026522,             0.37214,             0.30462,             0.28301,             0.14387,            0.098122,             0.22262,              0.0318,            0.008746,            0.008746,            0.008746
                  40,              0.1006,             0.15688,            0.026494,             0.37599,             0.30645,              0.2797,             0.14245,            0.098124,             0.22209,            0.031885,            0.008713,            0.008713,            0.008713
                  41,             0.10076,             0.15868,            0.026395,             0.37796,             0.31366,             0.28487,             0.14385,            0.098052,             0.22262,            0.031636,             0.00868,             0.00868,             0.00868
                  42,             0.10032,             0.15719,            0.026478,             0.38924,             0.30605,              0.2824,             0.14314,            0.098164,             0.22274,            0.031777,            0.008647,            0.008647,            0.008647
                  43,             0.10064,             0.15836,             0.02634,             0.37553,             0.31044,              0.2853,             0.14567,            0.097872,             0.22138,            0.031668,            0.008614,            0.008614,            0.008614
                  44,            0.099696,             0.15752,            0.026106,             0.37483,             0.31352,             0.28523,             0.14623,            0.097924,             0.22177,            0.031692,            0.008581,            0.008581,            0.008581
                  45,             0.10075,             0.15786,            0.026277,             0.37995,             0.31203,             0.28918,             0.14744,            0.097834,             0.22111,            0.031492,            0.008548,            0.008548,            0.008548
                  46,            0.099927,             0.15607,            0.026103,             0.37945,             0.30782,             0.28717,             0.14723,            0.097826,             0.22214,             0.03164,            0.008515,            0.008515,            0.008515
                  47,                 0.1,             0.15675,            0.026033,             0.38269,             0.31679,             0.28992,             0.14876,            0.097734,             0.22183,            0.031566,            0.008482,            0.008482,            0.008482
                  48,            0.099947,             0.15592,            0.025695,             0.38163,             0.31177,             0.28888,             0.14906,            0.097801,             0.22115,            0.031903,            0.008449,            0.008449,            0.008449
                  49,            0.099692,             0.15885,            0.026022,             0.39338,             0.31168,             0.29376,             0.14907,            0.097626,             0.22157,            0.031309,            0.008416,            0.008416,            0.008416
                  50,            0.099583,             0.15601,            0.025911,             0.39162,             0.31616,             0.29203,              0.1499,            0.097542,             0.22088,            0.031304,            0.008383,            0.008383,            0.008383
                  51,             0.10012,             0.15557,            0.025615,             0.39055,             0.31335,             0.29227,             0.14989,            0.097521,             0.22073,            0.031398,             0.00835,             0.00835,             0.00835
                  52,            0.099476,             0.15643,            0.025787,             0.38946,             0.31374,             0.29073,             0.14946,             0.09756,              0.2216,            0.031636,            0.008317,            0.008317,            0.008317
                  53,             0.09978,             0.15607,            0.025857,             0.39748,             0.31299,             0.29501,               0.152,            0.097459,             0.22119,            0.031326,            0.008284,            0.008284,            0.008284
                  54,                 0.1,             0.15665,            0.025562,              0.4051,             0.31571,             0.29684,             0.15122,            0.097358,             0.22082,            0.031263,            0.008251,            0.008251,            0.008251
                  55,            0.099444,             0.15463,            0.025601,             0.39158,             0.32228,             0.29634,             0.15248,            0.097377,             0.22073,            0.031325,            0.008218,            0.008218,            0.008218
                  56,            0.099813,             0.15679,            0.025584,             0.39872,             0.31514,             0.29549,             0.15188,            0.097422,              0.2214,            0.031301,            0.008185,            0.008185,            0.008185
                  57,            0.099602,             0.15519,            0.025544,             0.41015,             0.31901,             0.29971,             0.15473,             0.09731,              0.2215,            0.031336,            0.008152,            0.008152,            0.008152
                  58,            0.099318,             0.15474,            0.025557,             0.40709,             0.31204,             0.29817,             0.15509,            0.097257,              0.2214,            0.031246,            0.008119,            0.008119,            0.008119
                  59,             0.09926,              0.1562,            0.025283,             0.40208,             0.31902,             0.30263,             0.15626,            0.097268,             0.22189,            0.031226,            0.008086,            0.008086,            0.008086
                  60,            0.099589,             0.15598,            0.025283,             0.40422,             0.31568,             0.30445,              0.1584,            0.097119,             0.22069,            0.031103,            0.008053,            0.008053,            0.008053
                  61,            0.099339,              0.1556,            0.025408,             0.39973,             0.32176,             0.30337,             0.15744,            0.097169,             0.22184,            0.031194,             0.00802,             0.00802,             0.00802
                  62,            0.099397,             0.15472,            0.025334,             0.40283,             0.31943,             0.30337,             0.15808,            0.097137,             0.22156,            0.031265,            0.007987,            0.007987,            0.007987
                  63,            0.099156,             0.15496,            0.025297,             0.41395,             0.31721,              0.3076,              0.1598,            0.097041,             0.22166,            0.031121,            0.007954,            0.007954,            0.007954
                  64,            0.099621,             0.15761,            0.025167,             0.41717,             0.31758,             0.30823,             0.15992,            0.097034,             0.22098,            0.031024,            0.007921,            0.007921,            0.007921
                  65,            0.099063,             0.15456,            0.025051,             0.40031,             0.32582,             0.30751,             0.15869,            0.096955,             0.22135,            0.031017,            0.007888,            0.007888,            0.007888
                  66,            0.098772,             0.15472,            0.025122,             0.41202,              0.3196,             0.30632,             0.15945,            0.096949,             0.22103,            0.031039,            0.007855,            0.007855,            0.007855
                  67,            0.099042,             0.15622,            0.025228,             0.41246,               0.323,             0.30832,             0.16092,            0.096892,             0.22084,             0.03098,            0.007822,            0.007822,            0.007822
                  68,             0.09888,             0.15605,            0.024872,             0.42292,             0.32089,             0.30966,             0.16201,            0.096805,             0.22081,            0.030974,            0.007789,            0.007789,            0.007789
                  69,            0.098525,             0.15504,             0.02494,             0.40958,             0.32124,             0.30765,             0.16139,            0.096855,             0.22108,            0.031018,            0.007756,            0.007756,            0.007756
                  70,             0.09854,             0.15377,            0.024961,             0.41518,             0.32828,             0.31021,              0.1616,            0.096726,             0.22072,            0.030925,            0.007723,            0.007723,            0.007723
                  71,            0.099099,             0.15463,            0.024884,              0.4183,              0.3194,             0.31003,             0.16214,             0.09673,             0.22089,            0.031005,             0.00769,             0.00769,             0.00769
                  72,            0.098788,             0.15313,            0.024742,             0.41956,             0.32277,             0.30942,             0.16147,            0.096751,             0.22092,            0.031026,            0.007657,            0.007657,            0.007657
                  73,            0.099141,             0.15428,            0.024799,             0.41234,             0.32798,             0.31134,             0.16314,            0.096677,             0.22063,            0.030929,            0.007624,            0.007624,            0.007624
                  74,            0.098871,             0.15448,            0.024759,             0.41474,             0.33213,             0.31283,             0.16341,            0.096662,             0.22022,            0.030853,            0.007591,            0.007591,            0.007591
                  75,            0.098573,             0.15244,            0.024692,             0.42522,              0.3261,             0.31466,             0.16452,            0.096702,             0.22083,            0.030909,            0.007558,            0.007558,            0.007558
                  76,            0.098718,             0.15549,            0.024675,              0.4261,             0.32852,             0.31606,             0.16529,            0.096676,              0.2205,            0.030981,            0.007525,            0.007525,            0.007525
                  77,            0.098831,             0.15342,            0.024661,             0.42585,             0.32554,             0.31436,             0.16481,            0.096673,             0.22059,            0.030865,            0.007492,            0.007492,            0.007492
                  78,            0.098595,             0.15385,            0.024647,               0.421,             0.32822,             0.31524,             0.16569,            0.096633,              0.2204,            0.030874,            0.007459,            0.007459,            0.007459
                  79,            0.098659,             0.15441,            0.024753,             0.42284,             0.32946,             0.31501,             0.16557,              0.0966,             0.22064,            0.030893,            0.007426,            0.007426,            0.007426
                  80,            0.098315,             0.15398,            0.024667,             0.42354,             0.32909,             0.31453,             0.16467,            0.096568,             0.22058,            0.030813,            0.007393,            0.007393,            0.007393
                  81,            0.098545,             0.15355,            0.024508,             0.43435,              0.3229,             0.31684,             0.16603,            0.096558,             0.22121,             0.03085,             0.00736,             0.00736,             0.00736
                  82,            0.098335,             0.15273,            0.024386,             0.42972,              0.3319,             0.31875,              0.1666,            0.096514,             0.22092,            0.030804,            0.007327,            0.007327,            0.007327
                  83,            0.098654,             0.15376,            0.024358,             0.42775,             0.32888,              0.3202,             0.16802,            0.096465,             0.22088,            0.030802,            0.007294,            0.007294,            0.007294
                  84,            0.098923,             0.15591,            0.024455,              0.4216,             0.32746,             0.31881,              0.1677,            0.096457,             0.22079,            0.030811,            0.007261,            0.007261,            0.007261
                  85,            0.098314,             0.15247,            0.024413,             0.41633,             0.32928,             0.31757,             0.16791,            0.096416,             0.22092,            0.030799,            0.007228,            0.007228,            0.007228
                  86,            0.098295,              0.1542,            0.024442,             0.42473,             0.32896,             0.31978,             0.16838,            0.096409,             0.22084,            0.030769,            0.007195,            0.007195,            0.007195
                  87,            0.098321,             0.15337,            0.024253,             0.42593,             0.33476,             0.32119,             0.16926,            0.096388,             0.22094,            0.030776,            0.007162,            0.007162,            0.007162
                  88,            0.098183,              0.1534,            0.024436,             0.43095,             0.33124,             0.32182,             0.17008,            0.096381,             0.22095,            0.030793,            0.007129,            0.007129,            0.007129
                  89,            0.098358,             0.15211,            0.024359,             0.43612,             0.33183,             0.32209,             0.17074,            0.096359,             0.22068,            0.030781,            0.007096,            0.007096,            0.007096
                  90,            0.098246,             0.15245,            0.024331,             0.43421,             0.33328,             0.32204,             0.17028,            0.096341,             0.22072,            0.030752,            0.007063,            0.007063,            0.007063
                  91,            0.098292,             0.15398,            0.024318,             0.43455,             0.33743,             0.32249,             0.17106,            0.096303,              0.2206,            0.030699,             0.00703,             0.00703,             0.00703
                  92,            0.098321,             0.15537,             0.02432,             0.43499,             0.33158,             0.32325,             0.17086,            0.096299,             0.22099,            0.030726,            0.006997,            0.006997,            0.006997
                  93,            0.097908,             0.15301,            0.024043,             0.43109,             0.33762,             0.32275,             0.17081,            0.096261,             0.22102,            0.030727,            0.006964,            0.006964,            0.006964
                  94,            0.097996,             0.15336,            0.024104,             0.44064,             0.33174,             0.32346,             0.17104,            0.096252,             0.22085,            0.030701,            0.006931,            0.006931,            0.006931
                  95,            0.097758,             0.15189,            0.024014,             0.43353,             0.33378,             0.32264,              0.1708,            0.096242,             0.22068,            0.030664,            0.006898,            0.006898,            0.006898
                  96,             0.09795,             0.15162,            0.024128,             0.43475,             0.33084,             0.32206,             0.17058,             0.09624,             0.22056,            0.030686,            0.006865,            0.006865,            0.006865
                  97,            0.098287,             0.15149,            0.024097,             0.43745,             0.33214,             0.32139,             0.16989,            0.096246,             0.22088,            0.030691,            0.006832,            0.006832,            0.006832
                  98,            0.097743,             0.15235,            0.024012,             0.43739,              0.3334,             0.32239,             0.17029,             0.09621,             0.22091,            0.030692,            0.006799,            0.006799,            0.006799
