               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.13083,             0.12982,            0.049886,              0.1669,             0.15985,            0.076624,            0.030014,             0.11173,             0.23048,            0.041712,            0.070148,           0.0033169,           0.0033169
                   1,             0.11217,             0.16645,            0.038044,              0.1874,             0.17496,             0.10379,            0.040462,             0.10743,             0.23111,            0.038705,            0.040126,           0.0066283,           0.0066283
                   2,             0.11007,             0.16866,            0.035685,             0.36277,             0.18586,             0.13526,            0.059683,             0.10402,             0.23784,            0.037059,            0.010082,           0.0099177,           0.0099177
                   3,             0.10788,             0.16979,            0.033665,             0.39854,              0.1974,             0.16084,            0.070996,             0.10292,             0.23326,            0.035723,            0.009901,            0.009901,            0.009901
                   4,             0.10589,             0.16966,              0.0323,             0.41643,               0.203,             0.17414,            0.081646,             0.10195,             0.23579,            0.035835,            0.009901,            0.009901,            0.009901
                   5,             0.10451,             0.16958,            0.031518,             0.44062,             0.21547,             0.19464,            0.092071,             0.10043,             0.23253,            0.034576,            0.009868,            0.009868,            0.009868
                   6,             0.10364,             0.16774,            0.030644,             0.55299,             0.22164,             0.20928,             0.10084,            0.099921,             0.23053,            0.034342,            0.009835,            0.009835,            0.009835
                   7,             0.10296,             0.16655,            0.030041,              0.3419,             0.23312,             0.20569,            0.097412,            0.099908,             0.23061,            0.034009,            0.009802,            0.009802,            0.009802
                   8,             0.10271,             0.16716,            0.029655,              0.3346,             0.25333,             0.22124,             0.10754,            0.099597,             0.22984,            0.033946,            0.009769,            0.009769,            0.009769
                   9,             0.10217,             0.16655,            0.029481,             0.34249,             0.25669,             0.22894,             0.11433,            0.098605,             0.22997,            0.033266,            0.009736,            0.009736,            0.009736
                  10,             0.10178,             0.16596,            0.028814,              0.3562,             0.26632,             0.23731,             0.11746,            0.098585,             0.23099,            0.033249,            0.009703,            0.009703,            0.009703
                  11,              0.1011,             0.16467,            0.028736,              0.3499,             0.27065,             0.23913,             0.12078,            0.098088,             0.22938,             0.03275,             0.00967,             0.00967,             0.00967
                  12,             0.10133,             0.16611,            0.028293,             0.37018,              0.2699,             0.24955,             0.12664,            0.097939,             0.22866,            0.033067,            0.009637,            0.009637,            0.009637
                  13,             0.10072,             0.16427,            0.027991,             0.33783,             0.27923,             0.25167,             0.12935,            0.097824,             0.22755,            0.032584,            0.009604,            0.009604,            0.009604
