               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.14115,             0.13897,            0.055805,          0.00031509,           0.0036832,          0.00017543,          4.5166e-05,             0.13494,             0.22879,            0.052085,            0.070294,           0.0033007,           0.0033007
                   1,             0.13336,             0.14763,            0.048595,            0.010208,            0.034833,            0.007258,           0.0021104,             0.12887,             0.31193,            0.052127,            0.040272,           0.0066121,           0.0066121
                   2,             0.12554,             0.16392,            0.047168,             0.22007,            0.060937,            0.019704,           0.0055907,             0.12327,             0.29974,            0.049939,            0.010228,           0.0099015,           0.0099015
                   3,             0.12049,               0.172,            0.044644,             0.44302,             0.11004,            0.044705,             0.01527,             0.11695,             0.27723,            0.049116,            0.009901,            0.009901,            0.009901
                   4,             0.11759,             0.17452,            0.041448,               0.464,             0.12116,            0.063465,            0.022844,             0.11353,             0.24548,            0.042828,            0.009901,            0.009901,            0.009901
                   5,             0.11545,             0.17431,            0.039984,             0.48101,             0.11475,            0.069687,            0.025882,             0.11249,             0.24679,            0.041828,            0.009868,            0.009868,            0.009868
                   6,             0.11403,             0.17377,            0.039039,             0.24892,             0.13605,            0.057942,            0.020845,             0.11409,               0.254,            0.046313,            0.009835,            0.009835,            0.009835
                   7,             0.11321,              0.1729,            0.038326,             0.37356,             0.14931,             0.07797,            0.029426,             0.11064,             0.24771,            0.040309,            0.009802,            0.009802,            0.009802
                   8,              0.1125,             0.17434,            0.037928,             0.38683,               0.142,            0.085852,            0.035489,              0.1095,              0.2409,            0.041022,            0.009769,            0.009769,            0.009769
                   9,             0.11194,             0.17435,            0.037541,             0.50521,             0.13858,            0.091569,            0.037745,             0.10822,             0.25077,            0.041133,            0.009736,            0.009736,            0.009736
                  10,             0.11082,             0.17284,            0.036779,             0.40303,             0.15826,            0.099536,            0.041316,             0.10731,             0.24546,            0.038958,            0.009703,            0.009703,            0.009703
                  11,             0.11042,             0.17407,            0.036577,             0.41933,             0.16843,             0.10456,            0.042532,             0.10772,             0.24363,            0.039831,             0.00967,             0.00967,             0.00967
                  12,             0.10995,             0.17494,            0.036268,              0.4332,             0.15433,             0.10124,            0.041504,             0.10817,             0.24098,            0.040544,            0.009637,            0.009637,            0.009637
                  13,             0.10948,             0.17351,            0.035936,             0.33773,             0.16354,             0.11586,            0.049006,             0.10589,             0.23737,            0.038616,            0.009604,            0.009604,            0.009604
                  14,              0.1092,             0.17311,            0.035624,             0.44697,             0.16956,             0.11886,            0.050644,             0.10567,             0.24123,             0.03793,            0.009571,            0.009571,            0.009571
                  15,             0.10898,             0.17493,            0.035428,             0.45314,             0.16817,             0.11703,            0.049768,             0.10615,             0.23805,            0.038756,            0.009538,            0.009538,            0.009538
                  16,             0.10885,             0.17367,            0.035002,             0.46826,             0.17392,             0.12535,            0.054923,             0.10532,              0.2379,            0.037919,            0.009505,            0.009505,            0.009505
                  17,              0.1086,             0.17278,            0.034927,             0.46317,              0.1717,              0.1289,            0.056907,             0.10491,             0.23842,            0.037811,            0.009472,            0.009472,            0.009472
                  18,             0.10794,             0.17148,            0.034476,             0.48131,              0.1735,             0.13373,            0.058135,             0.10498,             0.23896,            0.037212,            0.009439,            0.009439,            0.009439
                  19,             0.10818,             0.17121,            0.034489,             0.38021,             0.17685,             0.13566,            0.059921,             0.10441,             0.23593,            0.037279,            0.009406,            0.009406,            0.009406
                  20,             0.10793,             0.17248,            0.034353,             0.48449,             0.18013,             0.14324,             0.06323,             0.10417,              0.2363,            0.037522,            0.009373,            0.009373,            0.009373
                  21,             0.10771,             0.17162,            0.034059,             0.40238,             0.17863,             0.14506,            0.063796,             0.10387,             0.23693,             0.03679,             0.00934,             0.00934,             0.00934
                  22,              0.1075,             0.17158,            0.033777,             0.38985,             0.18383,             0.14388,            0.065284,             0.10387,              0.2367,            0.036898,            0.009307,            0.009307,            0.009307
                  23,             0.10697,             0.17245,            0.033688,             0.51069,             0.18331,             0.15033,            0.066925,             0.10357,             0.23651,            0.036508,            0.009274,            0.009274,            0.009274
                  24,             0.10665,             0.17182,            0.033598,             0.39903,             0.18604,             0.15406,            0.068832,             0.10355,             0.23421,            0.036409,            0.009241,            0.009241,            0.009241
                  25,             0.10683,             0.17318,             0.03325,             0.39417,             0.19004,             0.15208,            0.068031,             0.10345,             0.23723,            0.036468,            0.009208,            0.009208,            0.009208
                  26,              0.1068,             0.17071,            0.033424,             0.40616,             0.17832,             0.15194,            0.068735,             0.10365,             0.23526,            0.036497,            0.009175,            0.009175,            0.009175
                  27,             0.10643,             0.17114,             0.03311,             0.40879,             0.18893,             0.15622,            0.071236,             0.10315,             0.23504,            0.036711,            0.009142,            0.009142,            0.009142
                  28,             0.10646,             0.17002,            0.032927,             0.44068,             0.18781,             0.15848,            0.071505,             0.10308,             0.23633,            0.036173,            0.009109,            0.009109,            0.009109
                  29,              0.1061,             0.17119,            0.032664,             0.30496,             0.19636,             0.16349,            0.073742,             0.10278,             0.23284,             0.03604,            0.009076,            0.009076,            0.009076
                  30,             0.10585,             0.16975,            0.032875,             0.40474,             0.19268,             0.16062,             0.07308,              0.1031,             0.23512,            0.036184,            0.009043,            0.009043,            0.009043
                  31,             0.10599,             0.17229,            0.032573,             0.50408,             0.18852,             0.16119,            0.071986,             0.10255,             0.23458,            0.035983,             0.00901,             0.00901,             0.00901
                  32,             0.10603,             0.17028,            0.032207,             0.40706,             0.19581,             0.16236,            0.073923,             0.10253,             0.23491,            0.036133,            0.008977,            0.008977,            0.008977
                  33,             0.10584,             0.17063,            0.032381,             0.32675,             0.19896,             0.16809,            0.076479,             0.10254,             0.23248,             0.03579,            0.008944,            0.008944,            0.008944
                  34,             0.10567,             0.17059,            0.032253,             0.37722,             0.20599,               0.171,            0.078896,             0.10229,             0.23299,            0.036032,            0.008911,            0.008911,            0.008911
                  35,             0.10548,             0.17011,            0.032222,              0.4161,             0.19811,             0.16844,            0.076796,              0.1021,               0.234,            0.035727,            0.008878,            0.008878,            0.008878
                  36,             0.10529,             0.16906,            0.032082,             0.32276,               0.195,              0.1716,            0.078723,             0.10208,             0.23341,            0.035708,            0.008845,            0.008845,            0.008845
                  37,             0.10531,             0.17125,            0.031945,             0.36992,             0.20588,             0.17722,            0.081419,             0.10191,             0.23206,            0.035683,            0.008812,            0.008812,            0.008812
                  38,             0.10491,             0.17094,             0.03198,             0.35803,             0.20848,              0.1786,            0.082309,             0.10193,             0.23292,            0.035452,            0.008779,            0.008779,            0.008779
                  39,             0.10498,             0.16975,            0.031847,             0.42728,             0.19985,             0.17911,            0.082342,              0.1017,             0.23257,            0.035431,            0.008746,            0.008746,            0.008746
                  40,             0.10509,              0.1695,            0.031929,             0.35897,             0.20559,             0.17954,            0.082674,             0.10159,             0.23215,            0.035445,            0.008713,            0.008713,            0.008713
                  41,             0.10508,             0.16981,            0.031618,             0.34991,             0.21172,             0.18234,            0.084388,             0.10158,             0.23244,            0.035207,             0.00868,             0.00868,             0.00868
                  42,             0.10491,             0.16983,            0.031822,             0.38093,             0.20764,             0.18232,            0.085294,             0.10146,             0.23215,            0.035155,            0.008647,            0.008647,            0.008647
                  43,             0.10495,             0.17006,            0.031634,              0.3566,             0.20089,             0.17667,            0.082629,             0.10151,             0.23221,              0.0354,            0.008614,            0.008614,            0.008614
                  44,              0.1048,             0.16893,            0.031376,             0.27464,             0.20641,             0.18257,            0.085611,             0.10134,             0.23168,            0.035005,            0.008581,            0.008581,            0.008581
                  45,             0.10481,             0.17019,            0.031376,             0.36841,             0.21328,             0.18763,            0.087117,             0.10139,             0.23112,            0.034753,            0.008548,            0.008548,            0.008548
                  46,             0.10437,             0.16821,            0.031342,              0.3527,             0.20682,             0.18495,            0.086463,             0.10131,             0.23259,            0.035018,            0.008515,            0.008515,            0.008515
                  47,              0.1048,             0.16849,            0.031143,             0.29003,             0.22473,             0.19147,            0.089564,             0.10115,             0.23161,            0.034767,            0.008482,            0.008482,            0.008482
                  48,             0.10455,              0.1693,            0.031246,             0.26971,             0.21954,             0.19239,            0.089392,             0.10108,             0.23174,            0.034599,            0.008449,            0.008449,            0.008449
                  49,             0.10467,             0.16836,            0.031022,             0.34598,             0.21852,             0.19033,            0.089835,             0.10109,             0.23088,             0.03483,            0.008416,            0.008416,            0.008416
                  50,             0.10408,             0.16715,            0.030936,             0.26119,             0.22072,             0.19388,            0.090997,             0.10116,             0.23125,            0.034618,            0.008383,            0.008383,            0.008383
                  51,             0.10434,             0.16975,            0.031037,             0.28951,             0.21851,             0.19601,            0.092947,             0.10091,             0.23094,            0.034498,             0.00835,             0.00835,             0.00835
                  52,             0.10453,             0.16929,            0.030817,             0.30767,             0.21885,             0.19469,            0.091613,             0.10082,             0.23065,            0.034462,            0.008317,            0.008317,            0.008317
                  53,             0.10404,             0.16663,            0.030883,             0.28163,             0.22424,             0.19472,            0.092797,             0.10082,             0.23061,            0.034414,            0.008284,            0.008284,            0.008284
                  54,             0.10389,             0.16734,            0.030677,             0.32718,             0.21893,             0.19453,            0.091601,              0.1007,             0.23135,            0.034427,            0.008251,            0.008251,            0.008251
                  55,              0.1044,             0.16928,            0.030631,             0.31646,             0.22424,             0.19855,            0.093224,             0.10068,             0.23052,            0.034424,            0.008218,            0.008218,            0.008218
                  56,             0.10418,             0.17056,            0.030758,             0.30064,             0.23103,             0.20049,            0.094632,             0.10075,             0.23063,            0.034271,            0.008185,            0.008185,            0.008185
                  57,             0.10401,             0.17002,            0.030585,             0.33322,              0.2247,             0.20219,            0.095356,             0.10056,              0.2305,            0.034799,            0.008152,            0.008152,            0.008152
                  58,             0.10391,              0.1683,            0.030434,             0.30612,             0.23041,             0.20236,             0.09593,             0.10059,             0.23014,            0.034276,            0.008119,            0.008119,            0.008119
                  59,             0.10403,             0.16851,            0.030358,               0.306,             0.23016,             0.20376,            0.096755,             0.10055,             0.23008,            0.034222,            0.008086,            0.008086,            0.008086
                  60,             0.10343,             0.16787,            0.030538,             0.32888,             0.23167,             0.20385,            0.096986,             0.10045,             0.23062,            0.034108,            0.008053,            0.008053,            0.008053
                  61,             0.10356,              0.1681,            0.030334,             0.29814,             0.23162,              0.2047,            0.098216,             0.10042,             0.23097,            0.034152,             0.00802,             0.00802,             0.00802
                  62,             0.10367,             0.16824,            0.030441,             0.31936,             0.23574,             0.20673,            0.098821,             0.10034,             0.22973,            0.034169,            0.007987,            0.007987,            0.007987
