               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.52682,             0.15277,            0.051847,             0.05861,             0.15313,            0.079305,            0.033652,             0.44128,             0.24428,            0.046198,            0.070148,           0.0033169,           0.0033169
                   1,             0.46988,             0.17413,            0.041159,            0.084837,             0.18601,            0.099634,            0.041983,             0.43104,              0.2411,            0.041663,            0.040016,           0.0065186,           0.0065186
                   2,             0.45952,             0.17431,            0.038535,            0.099037,             0.20524,              0.1169,            0.050757,             0.42535,             0.24199,            0.040042,           0.0097524,           0.0095882,           0.0095882
                   3,             0.44792,             0.17288,            0.036366,             0.44842,             0.20862,              0.1332,            0.062013,             0.41483,              0.2448,            0.038664,            0.009406,            0.009406,            0.009406
                   4,             0.44044,             0.17538,            0.035276,             0.48541,             0.20968,             0.15079,            0.071382,             0.40794,             0.23714,            0.037448,            0.009406,            0.009406,            0.009406
                   5,             0.43692,             0.17301,             0.03428,             0.39187,             0.22082,             0.16629,            0.080289,             0.40451,             0.24146,            0.036946,            0.009208,            0.009208,            0.009208
                   6,              0.4318,             0.17375,            0.033337,             0.40504,             0.22819,             0.17815,            0.084779,             0.40484,             0.23682,            0.036163,             0.00901,             0.00901,             0.00901
                   7,             0.43078,             0.17229,            0.032649,             0.41712,             0.22699,             0.18657,            0.090646,             0.40273,              0.2367,            0.035351,            0.008812,            0.008812,            0.008812
                   8,             0.42646,             0.17097,            0.031934,             0.33225,             0.21749,             0.18667,            0.086619,             0.40164,             0.24026,             0.03502,            0.008614,            0.008614,            0.008614
                   9,             0.42508,             0.17173,            0.031731,             0.30824,             0.23127,             0.20027,            0.097184,             0.40223,             0.23714,            0.035287,            0.008416,            0.008416,            0.008416
                  10,             0.42342,             0.17043,            0.031072,              0.3027,               0.227,             0.20512,             0.10136,             0.39717,             0.23551,            0.034576,            0.008218,            0.008218,            0.008218
                  11,             0.42233,              0.1719,            0.030927,             0.41702,             0.23321,             0.21865,               0.109,             0.39692,              0.2353,            0.034308,             0.00802,             0.00802,             0.00802
                  12,             0.42146,             0.17096,            0.030424,             0.31334,             0.24499,             0.21723,             0.10893,             0.39507,             0.23499,             0.03386,            0.007822,            0.007822,            0.007822
                  13,             0.41978,               0.171,             0.03017,             0.35742,             0.24842,             0.22942,             0.11375,             0.39466,             0.23511,            0.033719,            0.007624,            0.007624,            0.007624
                  14,             0.41925,             0.17028,            0.029757,             0.35318,             0.25348,             0.23423,             0.11727,             0.39567,             0.23416,            0.034029,            0.007426,            0.007426,            0.007426
                  15,             0.41666,              0.1691,            0.029473,             0.37995,             0.24634,             0.23253,             0.11656,             0.39306,             0.23439,              0.0335,            0.007228,            0.007228,            0.007228
                  16,             0.41503,             0.16788,            0.029279,             0.36172,             0.25843,             0.23833,             0.11939,             0.39261,             0.23407,            0.033407,             0.00703,             0.00703,             0.00703
                  17,             0.41492,             0.16718,            0.029085,             0.35197,             0.26991,              0.2434,              0.1241,             0.39152,             0.23377,            0.033132,            0.006832,            0.006832,            0.006832
                  18,             0.41392,             0.16633,            0.028953,             0.35401,             0.26841,             0.24492,             0.12454,              0.3915,             0.23418,             0.03318,            0.006634,            0.006634,            0.006634
                  19,             0.41471,             0.16763,            0.028602,             0.36785,             0.26886,             0.24769,             0.12614,             0.39113,             0.23362,            0.032938,            0.006436,            0.006436,            0.006436
                  20,             0.41166,             0.16535,            0.028373,             0.37051,             0.27529,             0.25341,             0.13062,             0.38936,              0.2318,            0.033003,            0.006238,            0.006238,            0.006238
                  21,              0.4121,             0.16453,            0.028142,             0.36474,             0.28585,             0.26255,             0.13565,             0.38876,             0.23183,             0.03256,             0.00604,             0.00604,             0.00604
                  22,             0.41318,             0.16661,            0.028198,             0.35509,              0.2831,             0.25877,             0.13419,              0.3888,             0.23332,            0.032643,            0.005842,            0.005842,            0.005842
                  23,             0.41166,             0.16711,            0.028022,              0.3755,             0.28426,             0.26008,              0.1348,             0.38773,             0.23181,            0.032699,            0.005644,            0.005644,            0.005644
