               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.13739,             0.12811,             0.05268,             0.23612,            0.086671,            0.027025,           0.0075099,             0.12411,             0.21661,             0.04674,            0.070148,           0.0033169,           0.0033169
                   1,             0.12051,             0.15186,            0.040631,             0.46294,             0.14431,            0.070219,            0.026591,             0.11281,               0.228,            0.041127,            0.040016,           0.0065186,           0.0065186
                   2,             0.11435,             0.16191,            0.037548,             0.44257,             0.17433,            0.097738,            0.038856,             0.10852,             0.22907,             0.03916,           0.0097524,           0.0095882,           0.0095882
                   3,             0.11071,             0.16357,            0.035496,             0.46235,             0.17297,             0.12243,            0.050683,             0.10568,             0.23191,            0.037365,            0.009406,            0.009406,            0.009406
                   4,             0.10835,             0.16648,            0.034234,             0.48187,             0.18304,             0.13811,            0.057739,             0.10404,             0.23089,            0.036849,            0.009406,            0.009406,            0.009406
                   5,             0.10707,             0.16522,            0.033136,             0.49466,             0.20469,             0.15587,            0.067226,             0.10292,             0.23094,            0.036498,            0.009208,            0.009208,            0.009208
                   6,             0.10556,             0.16613,            0.032338,             0.51957,             0.20098,             0.16397,            0.071391,             0.10303,             0.23108,            0.035356,             0.00901,             0.00901,             0.00901
                   7,             0.10522,             0.16542,            0.031821,              0.5111,             0.21019,             0.17099,            0.075859,             0.10182,             0.22908,            0.035283,            0.008812,            0.008812,            0.008812
                   8,             0.10418,             0.16468,            0.031245,             0.52257,             0.20801,             0.17844,             0.07951,             0.10102,             0.23269,            0.034692,            0.008614,            0.008614,            0.008614
                   9,             0.10381,             0.16532,            0.031116,             0.54904,             0.21757,             0.19463,            0.089671,             0.10014,             0.23013,             0.03413,            0.008416,            0.008416,            0.008416
                  10,             0.10327,             0.16429,            0.030507,             0.54986,             0.21703,             0.19507,            0.090418,             0.10041,             0.22968,            0.034142,            0.008218,            0.008218,            0.008218
                  11,             0.10295,             0.16595,            0.030348,              0.5546,             0.22361,             0.20658,            0.097184,            0.099584,             0.22854,            0.033861,             0.00802,             0.00802,             0.00802
                  12,              0.1027,             0.16491,            0.029934,             0.49622,             0.22185,             0.20334,            0.096381,            0.099736,             0.22908,            0.034182,            0.007822,            0.007822,            0.007822
                  13,             0.10234,             0.16523,            0.029702,             0.50805,              0.2356,             0.21766,             0.10271,            0.099207,             0.23163,            0.033216,            0.007624,            0.007624,            0.007624
                  14,             0.10221,             0.16461,            0.029362,             0.34313,             0.23699,             0.21784,             0.10382,            0.098945,             0.22867,             0.03347,            0.007426,            0.007426,            0.007426
                  15,             0.10149,             0.16341,            0.029141,             0.39971,             0.23719,             0.22253,             0.10607,            0.098774,             0.22834,            0.032963,            0.007228,            0.007228,            0.007228
                  16,              0.1011,             0.16247,            0.028935,              0.3577,             0.24851,             0.22867,              0.1085,            0.098609,             0.22767,            0.032935,             0.00703,             0.00703,             0.00703
                  17,             0.10101,              0.1621,             0.02877,              0.4119,             0.25584,             0.23179,             0.11215,            0.098334,             0.22728,            0.032943,            0.006832,            0.006832,            0.006832
                  18,              0.1007,             0.16106,            0.028679,             0.41383,             0.25214,             0.23446,             0.11282,            0.098145,             0.22704,            0.032494,            0.006634,            0.006634,            0.006634
                  19,             0.10088,             0.16246,            0.028377,             0.36891,              0.2603,             0.23358,             0.11369,            0.098001,             0.22741,            0.032882,            0.006436,            0.006436,            0.006436
                  20,             0.10024,             0.16045,            0.028134,             0.39287,             0.25785,              0.2406,             0.11829,             0.09785,             0.22729,            0.032737,            0.006238,            0.006238,            0.006238
                  21,             0.10025,             0.15974,            0.027971,             0.36619,             0.27004,             0.24835,             0.12245,            0.097548,             0.22619,            0.032558,             0.00604,             0.00604,             0.00604
                  22,              0.1005,             0.16166,            0.028028,             0.36509,             0.27258,             0.25072,             0.12296,            0.097559,             0.22724,            0.032416,            0.005842,            0.005842,            0.005842
                  23,             0.10015,             0.16229,             0.02786,             0.34542,             0.27721,             0.24934,             0.12269,            0.097459,             0.22645,             0.03247,            0.005644,            0.005644,            0.005644
                  24,             0.10002,             0.16219,            0.027819,             0.34392,             0.28433,             0.25249,             0.12429,             0.09729,              0.2273,            0.032203,            0.005446,            0.005446,            0.005446
                  25,            0.099617,             0.16064,            0.027525,             0.37639,              0.2714,              0.2532,             0.12612,            0.097178,             0.22652,            0.032107,            0.005248,            0.005248,            0.005248
                  26,            0.099508,             0.16015,            0.027433,             0.33917,             0.29281,             0.25867,             0.12788,            0.097058,             0.22647,            0.031865,             0.00505,             0.00505,             0.00505
                  27,            0.099242,             0.15889,            0.027199,             0.34201,             0.28723,              0.2552,             0.12608,             0.09709,             0.22637,             0.03192,            0.004852,            0.004852,            0.004852
                  28,            0.099346,             0.15965,            0.027013,             0.34803,             0.28725,             0.25717,             0.12731,            0.097161,             0.22662,             0.03197,            0.004654,            0.004654,            0.004654
                  29,            0.098959,             0.15898,            0.027033,              0.3477,             0.29462,             0.26501,             0.13274,            0.096879,             0.22543,            0.031693,            0.004456,            0.004456,            0.004456
