               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.096324,             0.15722,            0.024448,             0.41384,              0.3221,             0.30694,             0.16431,            0.094857,             0.22657,             0.03065,            0.002872,            0.002872,            0.002872
                  38,            0.095846,             0.15567,            0.024474,             0.40289,             0.32377,             0.30674,              0.1639,            0.094774,             0.22713,            0.030505,            0.002674,            0.002674,            0.002674
                  39,            0.096299,             0.15627,            0.024508,             0.41645,             0.32056,             0.30645,             0.16292,            0.094809,              0.2267,            0.030543,            0.002476,            0.002476,            0.002476
                  40,            0.096174,              0.1576,            0.024421,             0.40363,             0.32743,             0.30697,             0.16422,            0.094652,             0.22636,            0.030614,            0.002278,            0.002278,            0.002278
                  41,            0.095553,             0.15415,            0.024235,             0.42173,              0.3216,             0.31278,             0.16667,            0.094646,             0.22669,            0.030558,             0.00208,             0.00208,             0.00208
                  42,            0.095376,             0.15506,            0.024077,             0.41818,             0.32246,             0.31177,             0.16658,            0.094558,             0.22624,              0.0305,            0.001882,            0.001882,            0.001882
                  43,            0.095538,             0.15517,            0.024268,             0.42935,             0.31979,             0.31028,             0.16565,            0.094614,             0.22703,            0.030382,            0.001684,            0.001684,            0.001684
                  44,            0.095337,             0.15465,            0.023926,             0.42257,             0.32214,              0.3126,             0.16664,            0.094504,              0.2259,            0.030456,            0.001486,            0.001486,            0.001486
                  45,            0.095261,             0.15371,            0.024037,             0.42728,             0.32316,             0.31286,             0.16735,            0.094452,             0.22598,             0.03042,            0.001288,            0.001288,            0.001288
                  46,             0.09507,             0.15086,            0.023943,              0.4247,             0.32468,             0.31387,             0.16829,            0.094413,             0.22636,            0.030345,             0.00109,             0.00109,             0.00109
                  47,            0.094897,             0.15449,            0.023875,             0.42931,             0.32312,             0.31568,              0.1688,            0.094418,             0.22638,             0.03036,            0.000892,            0.000892,            0.000892
                  48,            0.095732,             0.15372,            0.023795,             0.42243,             0.32317,             0.31447,               0.169,            0.094377,             0.22632,            0.030289,            0.000694,            0.000694,            0.000694
                  49,            0.094852,             0.15227,            0.023697,             0.42748,              0.3218,             0.31424,              0.1691,            0.094375,             0.22658,            0.030402,            0.000496,            0.000496,            0.000496
