               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.1319,             0.12825,            0.049158,             0.36042,             0.15108,            0.079376,            0.031033,             0.11152,             0.23102,             0.04161,            0.070148,           0.0033169,           0.0033169
                   1,             0.11302,             0.16291,            0.038017,             0.31133,             0.17674,             0.09837,            0.040787,             0.10749,             0.23219,            0.039609,            0.040126,           0.0066283,           0.0066283
                   2,             0.11141,             0.16668,            0.035989,             0.35015,             0.17612,             0.12877,            0.054667,             0.10534,              0.2284,             0.03762,            0.010082,           0.0099177,           0.0099177
                   3,              0.1093,             0.16659,            0.034109,              0.4863,             0.19506,             0.15638,            0.071217,             0.10409,             0.23174,            0.036687,            0.009901,            0.009901,            0.009901
                   4,             0.10737,             0.16813,            0.032533,             0.43188,             0.20541,             0.17408,            0.082611,             0.10287,             0.22908,            0.035693,            0.009901,            0.009901,            0.009901
                   5,             0.10588,             0.16747,            0.031551,             0.42203,             0.20453,             0.17587,            0.081795,             0.10269,              0.2291,            0.036107,            0.009868,            0.009868,            0.009868
                   6,             0.10471,             0.16434,            0.031013,             0.45058,              0.2194,             0.19685,            0.096298,             0.10118,             0.22702,            0.034496,            0.009835,            0.009835,            0.009835
                   7,             0.10447,             0.16599,            0.030311,             0.40477,             0.23392,             0.20885,             0.10552,             0.10051,             0.22598,            0.034168,            0.009802,            0.009802,            0.009802
                   8,             0.10393,             0.16521,            0.029648,             0.44559,             0.23814,             0.21697,              0.1092,             0.10042,             0.22773,            0.034466,            0.009769,            0.009769,            0.009769
                   9,             0.10331,             0.16425,            0.029335,             0.30357,             0.25633,             0.22575,             0.11281,            0.099979,             0.22708,            0.033614,            0.009736,            0.009736,            0.009736
                  10,             0.10293,             0.16508,            0.029006,             0.33767,             0.25783,             0.23495,             0.11745,            0.099933,             0.22807,            0.033216,            0.009703,            0.009703,            0.009703
                  11,              0.1025,              0.1641,            0.028874,             0.33887,             0.26733,             0.23952,             0.11872,            0.099887,             0.22621,            0.033439,             0.00967,             0.00967,             0.00967
                  12,             0.10236,             0.16314,            0.028477,             0.33259,             0.27196,             0.23853,              0.1185,            0.099744,             0.22716,            0.032827,            0.009637,            0.009637,            0.009637
                  13,             0.10199,             0.16231,            0.028152,             0.36105,             0.27462,             0.24859,             0.12675,            0.099218,             0.22547,            0.033193,            0.009604,            0.009604,            0.009604
                  14,             0.10199,             0.16173,            0.027869,             0.34116,             0.27491,             0.24803,             0.12721,            0.099123,             0.22522,            0.033187,            0.009571,            0.009571,            0.009571
                  15,             0.10207,             0.16313,            0.028001,              0.3455,             0.28601,             0.25167,             0.12656,            0.099134,             0.22513,            0.032478,            0.009538,            0.009538,            0.009538
                  16,              0.1019,             0.16249,            0.027489,             0.36212,             0.28497,             0.25744,             0.13201,            0.098898,             0.22478,            0.032739,            0.009505,            0.009505,            0.009505
                  17,             0.10146,             0.16315,            0.027423,              0.3579,             0.28771,             0.25918,             0.13167,            0.098777,             0.22725,            0.032594,            0.009472,            0.009472,            0.009472
                  18,             0.10123,             0.16278,            0.027554,             0.37106,             0.28859,             0.26707,             0.13491,              0.0986,             0.22511,            0.032429,            0.009439,            0.009439,            0.009439
                  19,             0.10093,              0.1626,            0.027223,             0.36014,             0.29799,             0.26812,             0.13848,             0.09838,             0.22502,            0.032106,            0.009406,            0.009406,            0.009406
                  20,             0.10053,             0.16013,             0.02691,             0.37118,             0.29955,             0.27261,             0.13892,            0.098288,             0.22398,            0.031952,            0.009373,            0.009373,            0.009373
                  21,             0.10051,             0.16007,            0.026616,             0.37388,             0.29649,             0.27371,             0.14267,            0.098266,             0.22447,            0.032666,             0.00934,             0.00934,             0.00934
                  22,             0.10058,             0.15917,            0.026661,             0.37384,             0.30096,             0.27317,             0.14001,             0.09828,             0.22448,             0.03207,            0.009307,            0.009307,            0.009307
                  23,             0.10052,             0.16121,            0.026664,             0.39957,             0.29246,             0.27924,             0.14365,            0.098131,             0.22497,            0.032169,            0.009274,            0.009274,            0.009274
                  24,             0.10024,             0.15919,             0.02642,              0.3978,             0.29944,             0.28403,             0.14713,            0.098012,             0.22419,            0.032076,            0.009241,            0.009241,            0.009241
                  25,             0.10035,              0.1601,            0.026436,             0.38655,             0.30116,             0.28206,             0.14451,            0.097971,             0.22578,            0.032051,            0.009208,            0.009208,            0.009208
