               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.13881,             0.12259,            0.052633,             0.76467,            0.043976,            0.026573,           0.0071683,             0.12552,             0.22409,            0.047584,            0.070148,           0.0033169,           0.0033169
                   1,             0.12126,             0.15066,            0.041026,             0.46622,             0.13303,            0.067377,            0.023005,             0.11347,             0.22543,            0.041152,            0.040016,           0.0065186,           0.0065186
                   2,             0.11473,             0.16168,            0.037851,             0.48395,             0.18107,            0.096875,            0.038029,             0.10847,             0.22658,            0.039421,           0.0097524,           0.0095882,           0.0095882
                   3,             0.11143,              0.1644,            0.035898,             0.43976,              0.1869,             0.12105,            0.049226,             0.10638,             0.22982,            0.038069,            0.009406,            0.009406,            0.009406
                   4,             0.10913,             0.16505,            0.034408,             0.47918,             0.19213,             0.13914,            0.058546,              0.1042,             0.22931,            0.036811,            0.009406,            0.009406,            0.009406
                   5,              0.1076,             0.16588,             0.03342,              0.4837,             0.19447,             0.14932,            0.063472,             0.10349,              0.2319,            0.036357,            0.009208,            0.009208,            0.009208
                   6,             0.10665,              0.1646,            0.032491,             0.49921,             0.19994,             0.16517,            0.072516,             0.10277,              0.2288,            0.035517,             0.00901,             0.00901,             0.00901
                   7,             0.10574,              0.1638,            0.031851,             0.40675,             0.19933,             0.16883,             0.07389,             0.10238,             0.22774,            0.035132,            0.008812,            0.008812,            0.008812
                   8,             0.10534,             0.16479,             0.03145,             0.42289,             0.21107,             0.18039,            0.080864,             0.10186,             0.22893,            0.034706,            0.008614,            0.008614,            0.008614
                   9,             0.10467,             0.16417,             0.03127,                0.53,             0.20945,             0.18595,            0.086199,             0.10107,             0.22761,            0.034552,            0.008416,            0.008416,            0.008416
                  10,              0.1042,             0.16414,            0.030643,             0.54233,             0.21917,              0.1953,            0.088768,             0.10073,             0.22871,            0.033991,            0.008218,            0.008218,            0.008218
                  11,             0.10343,             0.16302,             0.03056,             0.44451,             0.22189,             0.20158,            0.093754,             0.10017,             0.22729,            0.034096,             0.00802,             0.00802,             0.00802
                  12,             0.10355,             0.16454,            0.030163,              0.5479,             0.22106,             0.20786,            0.099879,            0.099836,             0.22543,            0.033872,            0.007822,            0.007822,            0.007822
                  13,              0.1029,             0.16274,            0.029852,             0.56617,             0.22411,             0.21409,             0.10159,             0.09981,              0.2269,            0.033708,            0.007624,            0.007624,            0.007624
                  14,             0.10272,             0.16194,            0.029616,              0.5622,             0.21934,             0.21132,             0.10202,            0.099468,             0.22619,            0.033642,            0.007426,            0.007426,            0.007426
                  15,             0.10249,             0.16468,            0.029458,             0.40909,              0.2409,              0.2231,             0.10734,             0.09937,             0.22595,            0.033258,            0.007228,            0.007228,            0.007228
                  16,              0.1024,             0.16253,            0.029083,             0.45477,             0.24013,             0.23604,             0.11559,             0.09906,             0.22565,            0.033046,             0.00703,             0.00703,             0.00703
                  17,             0.10206,             0.16182,            0.029028,             0.37989,             0.25041,             0.23186,             0.11234,            0.098899,             0.22594,             0.03288,            0.006832,            0.006832,            0.006832
                  18,             0.10177,             0.16112,            0.028566,             0.41724,             0.24964,             0.23054,             0.11368,            0.098772,              0.2264,            0.032817,            0.006634,            0.006634,            0.006634
                  19,             0.10165,              0.1603,            0.028666,             0.34187,             0.26329,             0.23473,             0.11478,            0.098506,             0.22502,            0.033454,            0.006436,            0.006436,            0.006436
                  20,             0.10168,             0.16157,            0.028468,             0.34726,             0.27165,             0.23878,             0.11793,            0.098549,             0.22515,            0.033033,            0.006238,            0.006238,            0.006238
