               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.1319,             0.12825,            0.049158,             0.36042,             0.15108,            0.079376,            0.031033,             0.11152,             0.23102,             0.04161,            0.070148,           0.0033169,           0.0033169
                   1,             0.11301,             0.16298,            0.038032,             0.20237,             0.17283,            0.090914,            0.037475,             0.10732,             0.23298,            0.039691,            0.040016,           0.0065186,           0.0065186
                   2,             0.11141,             0.16658,            0.036042,             0.44939,             0.18144,             0.12832,             0.05259,             0.10554,             0.22861,            0.037689,           0.0097524,           0.0095882,           0.0095882
                   3,             0.10923,             0.16636,            0.034129,              0.3776,             0.20138,             0.15606,            0.071287,              0.1043,             0.23177,            0.037284,            0.009406,            0.009406,            0.009406
                   4,             0.10739,             0.16813,            0.032588,             0.42465,             0.20105,             0.17079,            0.081539,              0.1029,             0.22947,            0.035975,            0.009406,            0.009406,            0.009406
                   5,             0.10581,             0.16727,            0.031544,             0.42202,             0.21196,             0.18327,             0.08716,             0.10221,             0.22833,            0.035928,            0.009208,            0.009208,            0.009208
                   6,             0.10455,              0.1641,            0.030997,             0.37653,             0.22288,             0.19636,            0.096262,             0.10119,             0.22807,            0.034701,             0.00901,             0.00901,             0.00901
                   7,             0.10435,             0.16573,              0.0303,             0.38804,              0.2317,              0.2125,             0.10633,              0.1005,             0.22689,            0.034178,            0.008812,            0.008812,            0.008812
                   8,             0.10375,               0.165,            0.029668,             0.43054,             0.24055,             0.21795,             0.10891,             0.10034,             0.22697,            0.034167,            0.008614,            0.008614,            0.008614
                   9,             0.10312,             0.16396,            0.029321,             0.33627,             0.24964,             0.22633,             0.11449,            0.099792,              0.2261,            0.033595,            0.008416,            0.008416,            0.008416
                  10,             0.10271,             0.16461,             0.02896,             0.34543,             0.26852,             0.23755,              0.1185,            0.099768,              0.2275,            0.033352,            0.008218,            0.008218,            0.008218
                  11,             0.10226,             0.16343,            0.028819,             0.34638,             0.26749,             0.23883,             0.11978,            0.099614,             0.22423,            0.033074,             0.00802,             0.00802,             0.00802
                  12,             0.10208,             0.16256,            0.028429,             0.34196,             0.26992,             0.23594,               0.118,            0.099573,             0.22673,            0.032774,            0.007822,            0.007822,            0.007822
                  13,              0.1017,             0.16164,             0.02808,             0.35312,             0.27494,             0.24321,             0.12288,            0.099093,             0.22513,            0.032853,            0.007624,            0.007624,            0.007624
                  14,              0.1017,             0.16099,            0.027768,              0.3518,             0.27575,             0.24949,             0.12665,            0.099023,             0.22505,            0.033115,            0.007426,            0.007426,            0.007426
                  15,             0.10172,             0.16214,             0.02787,             0.35932,             0.27993,             0.25094,             0.12747,            0.099022,             0.22416,            0.032886,            0.007228,            0.007228,            0.007228
                  16,             0.10153,              0.1616,            0.027378,             0.35991,             0.29108,             0.25766,             0.13305,            0.098693,             0.22454,            0.032463,             0.00703,             0.00703,             0.00703
                  17,             0.10106,              0.1621,            0.027298,             0.37145,             0.28821,             0.26232,             0.13455,            0.098533,             0.22529,            0.032501,            0.006832,            0.006832,            0.006832
                  18,             0.10082,             0.16183,            0.027433,             0.37332,             0.29313,             0.26614,              0.1354,            0.098555,             0.22453,            0.032412,            0.006634,            0.006634,            0.006634
                  19,             0.10051,             0.16145,             0.02708,             0.37028,             0.29992,             0.27241,             0.14035,            0.098293,             0.22415,            0.032046,            0.006436,            0.006436,            0.006436
                  20,              0.1001,             0.15895,            0.026741,              0.3759,             0.29648,             0.27335,             0.14002,            0.098151,              0.2238,            0.032001,            0.006238,            0.006238,            0.006238
                  21,             0.10003,             0.15885,            0.026423,             0.38299,             0.30073,               0.277,             0.14304,            0.098054,             0.22391,            0.032144,             0.00604,             0.00604,             0.00604
                  22,             0.10004,             0.15774,            0.026442,             0.38549,             0.30514,             0.28098,             0.14552,            0.098004,             0.22431,             0.03171,            0.005842,            0.005842,            0.005842
                  23,             0.09994,             0.15953,            0.026419,             0.39061,             0.30078,             0.28273,             0.14735,            0.097882,             0.22317,            0.032095,            0.005644,            0.005644,            0.005644
                  24,            0.099673,             0.15757,            0.026168,              0.3971,             0.31041,             0.29087,             0.15238,            0.097676,             0.22295,            0.031571,            0.005446,            0.005446,            0.005446
                  25,            0.099777,             0.15819,              0.0262,             0.39946,             0.30136,             0.27954,             0.14596,            0.097781,             0.22412,             0.03198,            0.005248,            0.005248,            0.005248
                  26,            0.099381,              0.1572,            0.026107,             0.39387,             0.31077,             0.29062,             0.15256,            0.097527,             0.22315,            0.031882,             0.00505,             0.00505,             0.00505
                  27,            0.099247,             0.15779,            0.025824,             0.38564,             0.30357,             0.28397,             0.14757,            0.097657,             0.22344,            0.031963,            0.004852,            0.004852,            0.004852
                  28,            0.099307,             0.15792,            0.025829,             0.42438,             0.29526,             0.28577,             0.15009,            0.097612,             0.22299,            0.031812,            0.004654,            0.004654,            0.004654
                  29,             0.09885,             0.15654,            0.025688,             0.40038,             0.30655,             0.29209,             0.15323,            0.097405,             0.22313,            0.031596,            0.004456,            0.004456,            0.004456
                  30,            0.099273,             0.15635,            0.025625,              0.3978,             0.30599,             0.29316,             0.15374,            0.097385,             0.22243,            0.031409,            0.004258,            0.004258,            0.004258
                  31,            0.099131,             0.15653,            0.025376,              0.4024,             0.31521,             0.30113,             0.15865,            0.097122,             0.22294,            0.031401,             0.00406,             0.00406,             0.00406
                  32,             0.09879,             0.15562,            0.025503,             0.39318,              0.3148,              0.2982,             0.15826,            0.097142,             0.22214,            0.031451,            0.003862,            0.003862,            0.003862
                  33,            0.098833,             0.15487,            0.025381,             0.40695,             0.31337,             0.29815,              0.1582,             0.09713,             0.22299,            0.031422,            0.003664,            0.003664,            0.003664
                  34,            0.098766,             0.15594,            0.025188,               0.401,             0.31832,             0.30358,             0.16113,            0.097002,             0.22252,            0.031239,            0.003466,            0.003466,            0.003466
                  35,            0.098512,             0.15458,            0.025059,              0.4093,             0.31101,             0.30185,             0.16005,             0.09696,             0.22242,            0.031397,            0.003268,            0.003268,            0.003268
                  36,            0.098136,              0.1555,             0.02504,             0.40992,             0.31594,             0.30066,             0.15998,             0.09691,             0.22258,            0.031272,             0.00307,             0.00307,             0.00307
                  37,            0.098269,             0.15402,            0.024829,             0.40151,              0.3178,              0.3017,             0.15987,            0.096836,             0.22251,            0.031193,            0.002872,            0.002872,            0.002872
                  38,            0.098075,             0.15387,            0.024755,             0.41316,             0.31999,               0.306,             0.16107,            0.096875,             0.22255,             0.03105,            0.002674,            0.002674,            0.002674
                  39,            0.098234,             0.15467,            0.024786,             0.42307,              0.3224,             0.31053,             0.16519,            0.096772,             0.22218,            0.031061,            0.002476,            0.002476,            0.002476
                  40,             0.09804,             0.15248,            0.024728,             0.42453,             0.31736,             0.30689,             0.16419,            0.096764,             0.22228,            0.031074,            0.002278,            0.002278,            0.002278
                  41,            0.098168,             0.15443,            0.024626,             0.41498,             0.31964,             0.30939,             0.16599,            0.096596,             0.22153,            0.030988,             0.00208,             0.00208,             0.00208
                  42,             0.09774,             0.15273,             0.02471,             0.41764,              0.3223,             0.30845,             0.16448,            0.096693,             0.22256,            0.030973,            0.001882,            0.001882,            0.001882
                  43,            0.097991,              0.1536,             0.02455,             0.41489,             0.32486,             0.31107,             0.16689,             0.09653,             0.22205,            0.030948,            0.001684,            0.001684,            0.001684
                  44,            0.097089,             0.15265,             0.02435,             0.41882,             0.31792,             0.30931,             0.16579,            0.096576,             0.22189,            0.031025,            0.001486,            0.001486,            0.001486
                  45,            0.098191,               0.153,            0.024538,             0.41885,             0.32182,             0.31093,             0.16637,            0.096563,               0.222,            0.030936,            0.001288,            0.001288,            0.001288
                  46,            0.097242,             0.15089,            0.024347,             0.41409,              0.3243,             0.31157,             0.16799,            0.096548,             0.22189,            0.030912,             0.00109,             0.00109,             0.00109
                  47,            0.097397,             0.15163,            0.024269,             0.41639,             0.32412,             0.31132,             0.16644,            0.096506,             0.22206,            0.030887,            0.000892,            0.000892,            0.000892
                  48,            0.097295,             0.15051,            0.023919,             0.41372,             0.32581,             0.31278,             0.16887,            0.096511,             0.22188,            0.030918,            0.000694,            0.000694,            0.000694
                  49,            0.096981,             0.15311,             0.02422,             0.41803,             0.32491,              0.3115,             0.16748,            0.096473,              0.2221,            0.030932,            0.000496,            0.000496,            0.000496
