               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.60663,             0.14822,            0.057171,          0.00034063,           0.0039818,          0.00021443,          5.4291e-05,             0.58527,             0.23222,            0.052739,            0.070294,           0.0033007,           0.0033007
                   1,              0.5656,             0.17043,            0.048593,            0.012749,            0.055867,            0.010165,           0.0030581,              0.5448,              0.2727,            0.050471,            0.040272,           0.0066121,           0.0066121
                   2,             0.53306,             0.18108,            0.047311,             0.41792,              0.0415,            0.013948,           0.0039806,             0.53812,             0.52669,            0.049904,            0.010228,           0.0099015,           0.0099015
                   3,             0.51377,             0.18407,            0.046121,             0.43188,            0.086558,            0.035624,            0.011688,             0.50839,             0.40943,             0.04901,            0.009901,            0.009901,            0.009901
                   4,             0.50154,             0.18606,            0.044592,             0.45336,             0.11451,            0.053635,            0.018851,             0.49222,             0.27638,            0.046099,            0.009901,            0.009901,            0.009901
                   5,             0.49428,             0.18486,            0.042763,              0.4636,             0.12383,            0.068065,            0.024324,             0.48668,              0.2719,            0.044623,            0.009868,            0.009868,            0.009868
                   6,             0.48586,             0.18521,            0.041338,             0.37961,             0.10304,            0.065179,            0.025983,             0.47926,             0.25572,            0.044263,            0.009835,            0.009835,            0.009835
                   7,             0.48301,             0.18551,            0.040223,             0.27817,             0.16101,            0.081964,            0.031895,              0.4751,             0.26072,            0.044668,            0.009802,            0.009802,            0.009802
                   8,             0.47878,             0.18243,            0.039411,             0.39657,             0.15045,            0.091012,            0.037043,             0.46685,             0.25213,            0.041368,            0.009769,            0.009769,            0.009769
                   9,             0.47505,             0.18302,            0.039227,             0.39713,             0.14828,            0.095561,            0.040542,             0.46278,             0.25107,            0.040754,            0.009736,            0.009736,            0.009736
                  10,              0.4732,             0.18403,            0.038593,             0.32498,             0.15556,            0.097585,            0.043314,             0.46365,             0.24935,            0.041438,            0.009703,            0.009703,            0.009703
                  11,              0.4707,             0.18357,            0.038187,             0.30256,             0.16303,            0.097323,            0.041396,             0.46136,             0.25053,            0.041467,             0.00967,             0.00967,             0.00967
                  12,             0.46775,             0.18254,            0.037989,             0.40472,             0.16892,             0.10588,            0.046245,             0.45329,             0.24998,            0.040041,            0.009637,            0.009637,            0.009637
                  13,             0.46852,              0.1831,            0.037584,              0.3203,             0.17724,             0.11033,            0.048994,             0.45399,             0.24839,              0.0398,            0.009604,            0.009604,            0.009604
                  14,             0.46568,             0.18334,            0.037203,             0.30666,             0.18195,             0.10778,            0.047932,             0.45323,             0.24709,            0.039365,            0.009571,            0.009571,            0.009571
                  15,             0.46276,             0.18006,            0.036894,             0.33317,             0.17668,             0.11464,            0.051349,             0.44993,             0.24805,            0.039224,            0.009538,            0.009538,            0.009538
                  16,             0.46153,             0.18052,            0.036799,             0.42426,              0.1891,              0.1147,            0.051566,             0.45003,             0.24742,            0.039422,            0.009505,            0.009505,            0.009505
                  17,             0.45887,             0.18082,            0.036641,             0.44318,             0.18706,             0.12215,            0.055268,             0.44596,             0.24539,            0.038844,            0.009472,            0.009472,            0.009472
                  18,             0.45901,              0.1789,            0.036399,             0.45529,             0.18853,             0.12927,            0.058326,             0.44564,             0.24489,            0.038923,            0.009439,            0.009439,            0.009439
                  19,             0.45909,              0.1798,            0.036042,             0.45903,             0.19474,             0.13017,            0.059002,             0.44266,             0.24524,            0.038566,            0.009406,            0.009406,            0.009406
                  20,             0.45655,             0.17831,            0.036006,             0.44268,             0.19497,             0.12694,            0.058604,             0.44342,             0.24328,            0.038506,            0.009373,            0.009373,            0.009373
                  21,             0.45654,              0.1792,            0.035779,             0.46496,             0.19078,             0.13595,            0.062464,             0.44185,             0.24382,            0.038522,             0.00934,             0.00934,             0.00934
                  22,             0.45635,             0.17951,            0.035577,             0.46983,             0.19487,             0.13913,            0.064967,             0.44172,              0.2437,            0.038185,            0.009307,            0.009307,            0.009307
                  23,              0.4557,             0.17995,            0.035477,             0.37365,             0.19391,             0.13716,            0.063446,             0.44031,             0.24537,            0.038242,            0.009274,            0.009274,            0.009274
                  24,             0.45482,             0.18041,            0.035074,             0.47585,              0.1904,             0.14072,             0.06595,             0.43866,             0.24201,            0.037819,            0.009241,            0.009241,            0.009241
                  25,             0.45343,             0.17798,            0.034951,             0.47799,             0.20023,              0.1479,            0.068893,             0.43762,             0.24157,            0.037877,            0.009208,            0.009208,            0.009208
