               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,              0.5555,             0.14758,            0.053291,            0.031555,            0.099256,             0.03652,            0.011534,             0.48469,             0.22362,            0.049789,            0.070148,           0.0033169,           0.0033169
                   1,             0.49112,             0.16078,            0.044343,             0.16496,             0.15719,            0.069802,            0.025806,              0.4517,             0.22882,            0.044287,            0.040016,           0.0065186,           0.0065186
                   2,             0.47966,             0.16605,            0.040571,             0.46959,             0.16864,            0.089456,            0.035362,             0.44405,             0.24889,            0.041615,           0.0097524,           0.0095882,           0.0095882
                   3,             0.46706,             0.16746,            0.038397,             0.49075,             0.19811,             0.11049,            0.046016,             0.43253,               0.236,            0.041072,            0.009406,            0.009406,            0.009406
                   4,             0.45881,             0.17022,            0.037018,              0.4498,             0.20319,             0.11543,            0.050667,              0.4262,             0.23323,            0.039455,            0.009406,            0.009406,            0.009406
                   5,             0.45137,             0.17062,            0.036081,             0.35206,             0.20751,             0.12753,             0.05471,             0.42196,             0.23176,            0.039048,            0.009208,            0.009208,            0.009208
                   6,             0.44606,             0.16764,            0.035619,             0.45874,             0.20779,             0.13797,            0.063538,             0.41516,             0.23282,            0.038591,             0.00901,             0.00901,             0.00901
                   7,             0.44472,             0.16954,            0.034847,             0.47405,              0.2143,             0.14733,             0.06707,             0.41444,             0.23214,            0.038079,            0.008812,            0.008812,            0.008812
                   8,             0.44165,             0.16915,            0.034203,             0.49281,             0.21553,              0.1558,            0.072921,             0.41085,             0.23044,            0.037709,            0.008614,            0.008614,            0.008614
                   9,             0.43863,             0.16839,            0.033873,             0.49765,             0.21202,             0.15905,            0.072758,             0.40856,             0.23247,            0.037084,            0.008416,            0.008416,            0.008416
                  10,              0.4362,              0.1691,            0.033394,             0.49825,             0.21139,             0.16777,            0.078296,             0.40855,             0.23206,            0.036499,            0.008218,            0.008218,            0.008218
                  11,             0.43388,             0.16821,            0.033076,             0.50865,             0.22009,             0.17899,            0.083724,              0.4063,              0.2301,             0.03614,             0.00802,             0.00802,             0.00802
                  12,              0.4331,             0.16726,            0.032621,             0.41666,             0.21629,             0.17695,            0.084046,             0.40585,             0.23029,            0.036068,            0.007822,            0.007822,            0.007822
                  13,             0.43103,             0.16647,            0.032152,             0.42379,             0.22133,             0.18477,            0.087552,             0.40456,             0.23061,            0.035527,            0.007624,            0.007624,            0.007624
